ordinal,bookmark_id,status_url,author_name,handle,language,is_reply,hashtags,urls,media_count,text
"423","1993135893914566867","https://x.com/aigclink/status/1993135893914566867","AIGCLINK","aigclink","zh","false","","","1","吴恩达出的一个AI论文评审工具：Agentic Reviewer，评审接近人类水平

基于ICLR 2025真实评审数据训练+测试，Spearman相关系数0.42，人类0.41

把论文扔进去它会返回评审报告，不是凭空给意见，它会先去arXiv搜相关论文，确保意见有据可依

论文评审相当于从“人等半年”变成AI“即时”出意见，可以做为投稿前的预审，提前补实验、改写作，降低被拒概率

支持ICLR, NeurIPS, ICML, CVPR, AAAI, IJCAI, ACL, EMNLP, OSDI, SOSP, VLDB, SIGMOD 等，也可以“Other”手动指定

#AI论文评审工具 #AgenticReviewer"
"424","1993289314055196936","https://x.com/nuannuan_share/status/1993289314055196936","暖暖爱分享","nuannuan_share","zh","false","","","1","李嘉诚的珍贵采访

你可以骂他，但是要佩服他的嗅觉和眼光 https://t.co/n76OB2uDJH"
"425","1992807367738806433","https://x.com/Pluvio9yte/status/1992807367738806433","雪踏乌云","Pluvio9yte","zh","false","","http://ping0.cc","4","之前发了一个使用https://t.co/CwWy7rTXVB 检测IP纯净度的方案。
评论区有很多大佬提出了一些更好的工具，我做了一下汇总，放在下面的图片中了。 https://t.co/DPrikOyPeq"
"426","1991483217137004956","https://x.com/geekbb/status/1991483217137004956","Geek","geekbb","zh","false","","https://github.com/marvinvr/docktail","1","DockTail  一个零配置的服务网格工具，能够通过标签配置自动将 Docker 容器暴露为 Tailscale 服务
https://t.co/RnaHCII00p https://t.co/qJ2Cj4yjea"
"427","1991838045444898840","https://x.com/geekbb/status/1991838045444898840","Geek","geekbb","zh","false","","https://github.com/Norsico/Video-Materials-AutoGEN-Workstation","1","想要做短视频大V，但是懒得写脚本，懒得配音，懒得剪辑甚至懒得动脑子。
发现这个神仙仓库：一个集内容策划、AI文案、TTS批量配音、AI生图、ASR字幕提取于一体的工作站。

Video Material GEN Workstation
https://t.co/E8pg0j7uIq https://t.co/kT9pFT7Yk9"
"428","1991718215291138321","https://x.com/GitHub_Daily/status/1991718215291138321","GitHubDaily","GitHub_Daily","zh","false","","http://github.com/moazbuilds/CodeMachine-CLI","1","又一款开源的 CLI 终端 AI 编程工具：CodeMachine CLI ，只需把需求文档往它这里一丢，即可转换成生产级可运行代码。

内置多个专业 AI 智能体协作完成开发，能同时处理架构设计、代码编写、测试和部署等环节，大幅缩短项目开发周期。

GitHub：https://t.co/rMCcNDPvYe

主要功能:

- 支持多种 AI 引擎协作开发，可混用 Claude、Gemini 等不同模型完成任务；
- 多智能体并行执行，不同模块同时开发大幅提升效率；
- 自动生成完整项目架构、实现代码、测试脚本和部署配置；
- 保持完整项目上下文，无需在每个会话重新解释需求；
- 支持长时间自主运行，可持续工作数小时甚至数天完成复杂项目；
- 内置质量检查和验证机制，确保代码一致性和可靠性。

通过 npm 全局安装后，在项目根目录下运行 codemachine 命令即可开始。"
"429","1991771059159543935","https://x.com/GitHub_Daily/status/1991771059159543935","GitHubDaily","GitHub_Daily","zh","false","","http://github.com/muset-ai/awesome-nano-banana-pro","1","Google 这两天疯狂输出，昨晚重磅发布的 Nano Banana Pro 图像生成模型，大有取代初级设计师之势。

在 GitHub 找到一份精心整理了使用该模型生成的高质量案例合集：Awesome Nano-Banana-Pro Images。

GitHub：https://t.co/dlmygN7EOs

共收录了 45+ 案例，涵盖游戏动漫、超现实创意、动物、电影、海报、插画 等等不同类别图像。

每个案例都附带完整的提示词，还提供了一个网页可在线查看，看到感兴趣的图像可以直接参考学习。"
"430","1991737647828725865","https://x.com/pengchujin/status/1991737647828725865","酱紫表","pengchujin","zh","false","","http://github.com/funstory-ai/BabelDOC","2","推荐下 BabelDOC 这翻译 PDF 文档的能力有亿点点好，能保持格式几乎一模一样，同时支持各种大模型用来翻译，真的🐂🍺。免费还是开源的：https://t.co/F5fHwcfUee https://t.co/UL6L44NdYV"
"431","1991346745872380370","https://x.com/AIExplorerTim/status/1991346745872380370","AI探路者Tim","AIExplorerTim","zh","false","","https://github.com/EbookFoundation/free-programming-books | https://github.com/jwasham/coding-interview-university","1","GitHub是一个免费的教育平台。

但99%的人都不知道学习的最佳代码存储库。

这里是学习编程的顶级20个免费存储库：↓ 

1.免费的编程书籍

一个巨大的免费编程书籍列表。
https://t.co/DtPYB8i21B

2.编程面试大学

一个成为软件工程师的完整计算机科学学习计划。

https://t.co/jbti2L1T1O

3.热门存储库

关于各种有趣主题的热门存储库列表
https://t.co/bEWJrBVfMy

4.开发者路线图

成为开发者的最新路线图。
https://t.co/djUuaVrT2l

5. JavaScript算法

使用JavaScript实现的算法和数据结构，带有解释和链接。

https://t.co/jY6cvV4jpc

6. Node最佳实践

Node JS最佳实践列表
https://t.co/Qve2bEI9N0

7.技术面试手册

为软件工程师提供的策划编码面试准备材料。
https://t.co/KtN8CuAxF2

8.基于项目的学习

一个基于项目的教程的策划列表。
https://t.co/VzGxe6Y6FR

9. 30行代码

为您的开发需求提供的JavaScript简短代码片段。
https://t.co/kpx8l038ig

10.为开发者提供的免费列表

提供免费层的Saas, Paas和Laas服务的列表。
https://t.co/1NdbYqkUCq

11. JavaScript问题

一个大量的JavaScript问题和解释的列表。
https://t.co/exg0stZM6W

12.开发者设计资源

从库存照片网页模板到框架、库和工具的资源列表
https://t.co/Myaunnd6Dr

13.应用创意

一个用于提高编程技术的应用创意集合。
https://t.co/K4SYEpkLke

14.构建你自己的X

通过从零开始创建您最喜欢的技术来掌握编程技术。
https://t.co/zooD8EYxpg

15.现实世界

通过使用各种前端和后端技术来构建一个相同的Medium的克隆。

https://t.co/QUiQ9O9vcq

16.公共API

免费API的全面列表，供软件和Web开发使用。
https://t.co/wwXRVGcq0w

17.系统设计指南

探索如何设计大规模系统，为系统设计面试做准备。
https://t.co/zE95MnMVKq

18.命令行的艺术

掌握命令行，只需要一页。
https://t.co/VMOMjo5sMf

20.秘密知识之书

一个编译了令人鼓舞的列表，手册，备忘单，博客，技巧，单行命令，CLI/ Web工具等的编译。
https://t.co/9JHnptRjvu"
"432","1991046302453674273","https://x.com/GitHub_Daily/status/1991046302453674273","GitHubDaily","GitHub_Daily","zh","false","","","1","当我们想用 Gemini 等 AI 辅助阅读或分析书籍时，从电子书阅读器里复制内容出来，挺麻烦的。

特别是要一章一章地深入探讨，手动选择和复制文本，很打断阅读节奏，甚至觉得有点浪费时间。

昨天，AI 大神 Andrej Karpathy 开源的新项目：reader3 就巧妙解决了这个问题，一款能让我们和 AI 一起“共读”书籍的轻量级 EPUB 阅读器。

GitHub：https://t.co/37ZMRdG6rY

它设计的界面非常简洁，只保留最核心的阅读和导航功能，可通过文件夹管理书库。

巧妙的是它将整本 EPUB 电子书按章节进行拆分，每次只展示一章节内容。

这样我们就能轻松复制当前章节，然后丢给大模型进行讨论或分析，极大提升了 AI 辅助阅读体验。

使用也非常简单，通过 uv 运行两条命令即可启动，适合喜欢用 AI 辅助阅读的读书爱好者。"
"433","1983776640753881315","https://x.com/crypto_oldk/status/1983776640753881315","0x进击的水豚","crypto_oldk","zh","false","","","1","盘点9个远程线上工作平台合集 https://t.co/3vUBPXOfmG"
"434","1983356660522631518","https://x.com/LiumangtuCrypto/status/1983356660522631518","流氓兔🐰","LiumangtuCrypto","zxx","true","","","1","https://t.co/SzsAj9speU"
"435","1983484954450469347","https://x.com/STOCK6688/status/1983484954450469347","STOCK调研公社","STOCK6688","zh","false","","","2","【光伏储能概念整理】10月28日，“十五五”规划建议全文发布，明确提出要加快建设新型能源体系，加快健全适应新型能源体系的市场和价格机制。全球光伏逆变器龙头，阳光电源公布2025年三季报，已超2024年全年；机构称，今年1-9月份国内储能项目新增招标255.8GWh，同比增长97.7%，全年招标或可达到361.6GWh。"
"436","1983358483421642792","https://x.com/Crypto_Bstar/status/1983358483421642792","北极星","Crypto_Bstar","zh","false","","https://www.youtube.com/playlist?list=PLoROMvodv4rOY23Y0BoGoBGgQ1zmU_MT_","1","斯坦福大学把一门价值 5万+ 的AI课程，免费放上了 YouTube

完全公开、无注册、无门槛
这原本是他们对研究生收费 7570 美元的课程
现在人人都能学

强烈建议收藏，这是真·知识平权👇

免费课程链接：https://t.co/iTLLLz9kNG https://t.co/cPdztibaUI"
"437","1973561068740829240","https://x.com/0427SMtieshou/status/1973561068740829240","蓝V日报","0427SMtieshou","zh","false","","","4","如何搭建你的工作系统 https://t.co/NSOyiGkgU7"
"438","1972535308802572771","https://x.com/crazy_historyx/status/1972535308802572771","环球纪录","crazy_historyx","zh","false","生活技巧","","1","饭店的酸辣土豆丝为什么那么脆爽好吃呢，那是因为他们的放料顺序都是有讲究的，今天我就把详细的做法分享给大家。 #生活技巧 https://t.co/679tcsruMI"
"439","1972663397734040049","https://x.com/hongming731/status/1972663397734040049","ginobefun","hongming731","zh","true","","https://www.bestblogs.dev/sources","0","@vista8 BestBlogs 推荐的信息源 https://t.co/9rp4VhhHy2"
"440","1972673152451825665","https://x.com/bbruceyuan/status/1972673152451825665","Chaofa Yuan｜用代码打点酱油","bbruceyuan","zh","true","","https://github.com/bbruceyuan/bbruceyuan.github.io/discussions/48","1","@vista8 今天整理了一下我常看到几个 blog  https://t.co/Gx7yRtfChB https://t.co/x3aPJw6AxZ"
"441","1966594131209171272","https://x.com/iPaulCanada/status/1966594131209171272","iPaul","iPaulCanada","zh","false","","","1","一个跟任何人相处都不紧张、不尴尬的方法。
这个真要好好学学… https://t.co/FT8hVBM3qA"
"442","1967015438531129595","https://x.com/GitHub_Daily/status/1967015438531129595","GitHubDaily","GitHub_Daily","zh","false","","","1","背英语单词，通过死记硬背的方式，很容易在过一段时间就忘记了，如果能够结合真实语境来学习，则是比较好的途径。

GitHub 上 MuJing（幕境）这款开源的英语学习工具，便通过电影、美剧或者文档中的真实语境来学习和记忆单词。

同时结合拼写练习、字幕抄写和听写测试等交互方式，彻底让我们能记得住单词。

GitHub：https://t.co/SggNDzyrSx

主要功能：

- 情境记忆学习，每个单词都有来自真实影视内容的语境；
- 智能弹幕播放，观影时显示正在学习的单词巩固记忆；
- 多种互动练习，包括拼写练习、字幕抄写和听写测试；
- 个性化词库生成，可从 MKV 视频、字幕文件或文档创建专属词库；
- 智能视频播放器，支持快捷字幕导航和即点即译功能；
- 跨媒体词库链接，将不同来源的词库智能关联整合。

支持 Windows 和 macOS 系统，提供开箱即用安装包，打算学习英语的同学可以值得尝试一下这款工具。"
"443","1966793244596953168","https://x.com/English_IELTS66/status/1966793244596953168","英语分享&雅思备考","English_IELTS66","zh","false","","","1","如果明天就考雅思，写作大作文应该如何快速复习？

考前一天高效复习攻略👇

1/3 https://t.co/LxgEozaJ1w"
"444","1966794039379800442","https://x.com/English_IELTS66/status/1966794039379800442","英语分享&雅思备考","English_IELTS66","zh","false","","","1","如果明天就考雅思，写作小作文应该如何快速复习？

考前一天高效复习攻略👇

1/3 https://t.co/oMBE3AP6pI"
